"","Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown"
"911","13","221","Bl","4","1992","Live",21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"912","13","221","Bl","4","1994","Live",23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"913","13","221","Bl","4","1997","Live",25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"914","13","221","Bl","4","2009","Live",29.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"915","13","221","Bl","4","2019","Live",31.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"916","13","222","Bl","4","1992","Live",15.9,NA,"LAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"917","13","222","Bl","4","1994","Live",17.2,NA,"LAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"918","13","222","Bl","4","1997","Live",18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"919","13","222","Bl","4","2009","Live",22.8,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"920","13","222","Bl","4","2019","Live",25.2,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"921","13","223","Sx","4","1992","Live",NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"922","13","223","Sx","4","1994","Live",NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"923","13","223","Sx","4","1997","Live",NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"924","13","223","Sx","4","2009","Live",9.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"925","13","223","Sx","4","2019","Live",9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"926","13","224","Bl","4","1992","Live",14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"927","13","224","Bl","4","1994","Live",15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"928","13","224","Bl","4","1997","Live",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"929","13","224","Bl","4","2009","Live",19.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"930","13","224","Bl","4","2019","Live",21.5,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"931","13","225","Sx","4","1992","Live",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,9
"932","13","225","Sx","4","1994","Live",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,9
"933","13","225","Sx","4","1997","Live",8.3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,9
"934","13","225","Sx","4","2009","Live",14.3,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,NA,9
"935","13","225","Sx","4","2019","Live",19,16.8,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,9
"936","13","226","Sx","3","1992","Live",9.3,NA,"LS",NA,NA,NA,3,NA,NA,NA,NA,NA,8
"937","13","226","Sx","3","1994","Live",10.9,NA,"LAB",NA,NA,NA,3,NA,NA,NA,NA,NA,8
"938","13","226","Sx","3","1997","Live",13.6,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"939","13","226","Sx","3","2009","Live",21,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,NA,8
"940","13","226","Sx","3","2019","Live",26.5,18.3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"941","13","227","Sx","4","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","13","227","Sx","4","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","13","227","Sx","4","1997","Live",NA,NA,"New ingrowth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","13","227","Sx","4","2009","Live",11.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","13","227","Sx","4","2019","Live",13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","13","228","Sx","4","1992","Live",9.4,NA,"Bent top",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"947","13","228","Sx","4","1994","Live",10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"948","13","228","Sx","4","1997","Live",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"949","13","228","Sx","4","2009","Live",20.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"950","13","228","Sx","4","2019","Live",25.7,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"951","13","229","Sx","4","1992","Live",NA,NA,"Spike3",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"952","13","229","Sx","4","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"953","13","229","Sx","4","1997","Live",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"954","13","229","Sx","4","2009","Live",10.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"955","13","229","Sx","4","2019","Live",12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"956","13","230","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"957","13","230","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"958","13","230","Bl","4","1997","Live",8.6,NA,"Dbh at 1.0m",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"959","13","230","Bl","4","2009","Live",12.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"960","13","230","Bl","4","2019","Live",14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"961","13","231","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8
"962","13","231","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8
"963","13","231","Bl","4","1997","Live",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8
"964","13","231","Bl","4","2009","Live",9.4,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,NA,8
"965","13","231","Bl","4","2019","Live",10.5,10,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8
"966","13","232","Sx","3","1992","Live",7.7,5.3,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"967","13","232","Sx","3","1994","Live",9.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"968","13","232","Sx","3","1997","Live",13.5,7,"Dbh at 1.0m",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"969","13","232","Sx","3","2009","Live",22,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"970","13","232","Sx","3","2019","Live",28.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"971","13","233","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"972","13","233","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"973","13","233","Bl","4","1997","Live",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"974","13","233","Bl","4","2009","Live",11.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"975","13","233","Bl","4","2019","Live",13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"976","13","243","Sx","4","1992","Live",NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"977","13","243","Sx","4","1994","Live",8.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"978","13","243","Sx","4","1997","Live",10.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"979","13","243","Sx","4","2009","Live",16.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"980","13","243","Sx","4","2019","Live",20.7,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"981","13","244","Sx","4","1992","Live",NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,8
"982","13","244","Sx","4","1994","Live",NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,8
"983","13","244","Sx","4","1997","Live",NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,8
"984","13","244","Sx","4","2009","Live",8.8,NA,"Live",NA,NA,2,2,NA,NA,NA,NA,NA,8
"985","13","244","Sx","4","2019","Live",9,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,8
"986","13","245","Sx","4","1992","Live",8.7,NA,"AB",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"987","13","245","Sx","4","1994","Live",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"988","13","245","Sx","4","1997","Live",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"989","13","245","Sx","4","2009","Live",14.8,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"990","13","245","Sx","4","2019","Live",15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"991","13","246","Sx","4","1992","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"992","13","246","Sx","4","1994","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"993","13","246","Sx","4","1997","Live",9.1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"994","13","246","Sx","4","2009","Live",13.1,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,NA,8
"995","13","246","Sx","4","2019","Live",13.5,15.1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"996","13","357","Bl","1","1992","Live",NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"997","13","357","Bl","1","1994","Live",NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"998","13","357","Bl","1","1997","Live",7.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"999","13","357","Bl","1","2009","Live",10.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"1000","13","357","Bl","1","2019","Live",12.9,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"1001","13","36","Bl","1","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","13","36","Bl","1","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","13","36","Bl","1","1997","Live",NA,NA,"New ingrowth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","13","36","Bl","1","2009","Live",NA,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","13","36","Bl","1","2019","Live",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","13","360","Bl","1","1992","Live",NA,NA,"too small",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","13","360","Bl","1","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","13","360","Bl","1","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","13","360","Bl","1","2009","Live",8.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","13","360","Bl","1","2019","Live",10.5,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","13","37","Sx","3","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","13","37","Sx","3","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","13","37","Sx","3","1997","Live",NA,NA,"New ingrowth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","13","37","Sx","3","2009","Live",NA,NA,"Swept",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","13","37","Sx","3","2019","Live",7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","13","370","Sx","1","1992","Live",NA,NA,"BT",NA,NA,NA,NA,NA,NA,NA,3,NA,5
"1017","13","370","Sx","1","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5
"1018","13","370","Sx","1","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5
"1019","13","370","Sx","1","2009","Live",8.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,3,NA,5
"1020","13","370","Sx","1","2019","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5
"1021","13","380","Bl","2","1992","Live",29.5,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1022","13","380","Bl","2","1994","Live",30.3,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1023","13","380","Bl","2","1997","Live",31.4,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1024","13","380","Bl","2","2009","Dead",31.4,NA,"Uprooted 6-8 years ago",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1025","13","380","Bl","2","2019","Live",NA,NA,"Uprooted (2009)",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1026","13","611","Sx",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","13","611","Sx",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","13","611","Sx",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","13","611","Sx",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","13","611","Sx",NA,"2019","Live",9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","13","612","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","13","612","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","13","612","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","13","612","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","13","612","Bl",NA,"2019","Live",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","13","613","Sx",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","13","613","Sx",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","13","613","Sx",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","13","613","Sx",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","13","613","Sx",NA,"2019","Live",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","13","911","Bl","4","1992","Live",17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1042","13","911","Bl","4","1994","Live",18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1043","13","911","Bl","4","1997","Live",18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1044","13","911","Bl","4","2009","Live",20.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1045","13","911","Bl","4","2019","Live",21.5,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"1046","13","917","Sx","4","1992","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"1047","13","917","Sx","4","1994","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"1048","13","917","Sx","4","1997","Live",7.8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"1049","13","917","Sx","4","2009","Live",9.8,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,NA,8
"1050","13","917","Sx","4","2019","Live",10,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"1051","13","920","Bl","4","1992","Live",9.6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6
"1052","13","920","Bl","4","1994","Live",10,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6
"1053","13","920","Bl","4","1997","Live",10.3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6
"1054","13","920","Bl","4","2009","Live",11.4,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,NA,6
"1055","13","920","Bl","4","2019","Live",11.4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6
"1056","13","924","Bl","4","1992","Live",NA,NA,"Spike2",NA,NA,NA,2,NA,NA,NA,NA,NA,8
"1057","13","924","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8
"1058","13","924","Bl","4","1997","Live",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8
"1059","13","924","Bl","4","2009","Live",9,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,NA,8
"1060","13","924","Bl","4","2019","Dead",9,NA,"dead",NA,NA,NA,2,NA,NA,NA,NA,NA,8
"1061","13","928","Bl","4","1992","Live",NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"1062","13","928","Bl","4","1994","Live",NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"1063","13","928","Bl","4","1997","Live",NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"1064","13","928","Bl","4","2009","Live",9,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"1065","13","928","Bl","4","2019","Dead",13.5,NA,"dead",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"1066","13","New","Bl","2","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","13","New","Sx","4","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","13","New","Bl","2","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","13","New","Sx","4","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","13","New","Bl","2","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","13","New","Sx","4","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","13","New","Bl","2","2009","Live",8.7,NA,"New ingress - live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","13","New","Sx","4","2009","Live",7.9,NA,"New ingress - live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","13","New","Bl","2","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","13","New","Sx","4","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","14","102","Sx","4","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"1077","14","102","Sx","4","1994","Live",7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"1078","14","102","Sx","4","1997","Live",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"1079","14","102","Sx","4","2009","Live",15,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,7
"1080","14","102","Sx","4","2019","Live",18.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"1081","14","105","Bl","4","1992","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,6
"1082","14","105","Bl","4","1994","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,6
"1083","14","105","Bl","4","1997","Live",8.2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,6
"1084","14","105","Bl","4","2009","Live",12.8,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,4,6
"1085","14","105","Bl","4","2019","Live",16.1,14.1,NA,NA,NA,NA,3,NA,NA,NA,NA,4,6
"1086","14","107","Sx","1","1992","Live",25.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"1087","14","107","Sx","1","1994","Live",27.3,NA,"Bend1",NA,NA,NA,NA,NA,NA,NA,NA,2,5
"1088","14","107","Sx","1","1997","Live",30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"1089","14","107","Sx","1","2009","Live",41,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,5
"1090","14","107","Sx","1","2019","Live",52.1,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"1091","14","108","Bl","4","1992","Live",NA,5.2,NA,NA,NA,NA,3,NA,NA,NA,NA,4,7
"1092","14","108","Bl","4","1994","Live",8.8,6.5,NA,NA,NA,NA,3,NA,NA,NA,NA,4,7
"1093","14","108","Bl","4","1997","Live",10.7,6.7,"multiple leaders",NA,NA,NA,3,NA,NA,NA,NA,4,7
"1094","14","108","Bl","4","2009","Live",17,NA,"Live with good top",NA,NA,NA,3,NA,NA,NA,NA,4,7
"1095","14","108","Bl","4","2019","Live",21.6,15.3,NA,NA,NA,NA,3,NA,NA,NA,NA,4,7
"1096","14","109","Bl","3","1992","Live",NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"1097","14","109","Bl","3","1994","Live",NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"1098","14","109","Bl","3","1997","Live",8.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"1099","14","109","Bl","3","2009","Live",12.4,NA,"Broken top @ 4m / still alive",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"1100","14","109","Bl","3","2019","Live",15.5,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"1101","14","110","Sx","4","1992","Live",14.5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,9
"1102","14","110","Sx","4","1994","Live",16.9,NA,"Leeder Weevil",NA,NA,NA,3,NA,NA,NA,NA,3,9
"1103","14","110","Sx","4","1997","Live",20.2,NA,"dBh at .65m",NA,NA,NA,3,NA,NA,NA,NA,3,9
"1104","14","110","Sx","4","2009","Live",27.8,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,3,9
"1105","14","110","Sx","4","2019","Live",33,17.1,NA,NA,NA,NA,3,NA,NA,NA,NA,3,9
"1106","14","111","Bl","3","1992","Live",15.1,8.9,NA,NA,NA,NA,3,NA,NA,NA,NA,3,7
"1107","14","111","Bl","3","1994","Live",17,9.4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,7
"1108","14","111","Bl","3","1997","Live",18.9,11.1,NA,NA,NA,NA,3,NA,NA,NA,NA,3,7
"1109","14","111","Bl","3","2009","Live",25.5,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,3,7
"1110","14","111","Bl","3","2019","Live",31.9,20.6,NA,NA,NA,NA,3,NA,NA,NA,NA,3,7
"1111","14","112","Bl","3","1992","Live",29.5,15.1,"Natural; Spike1",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"1112","14","112","Bl","3","1994","Live",32.8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"1113","14","112","Bl","3","1997","Live",36.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"1114","14","112","Bl","3","2009","Live",45.9,NA,"Live (red needles at tips of branches)",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"1115","14","112","Bl","3","2019","Live",51.8,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"1116","14","113","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","14","113","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","14","113","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","14","113","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","14","113","Bl",NA,"2019","Live",24,16.9,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","14","114","Sx",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","14","114","Sx",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","14","114","Sx",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","14","114","Sx",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","14","114","Sx",NA,"2019","Live",31.8,24.5,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","14","120","Bl","1","1992","Live",28.4,17.4,"LS",NA,NA,1,NA,NA,NA,NA,NA,2,8
"1127","14","120","Bl","1","1994","Live",29.9,19,NA,NA,NA,1,NA,NA,NA,NA,NA,2,8
"1128","14","120","Bl","1","1997","Live",32.2,19.4,NA,NA,NA,1,NA,NA,NA,NA,NA,2,8
"1129","14","120","Bl","1","2009","Live",38.3,NA,"Live",NA,NA,1,NA,NA,NA,NA,NA,2,8
"1130","14","120","Bl","1","2019","Live",43,23.5,NA,NA,NA,1,NA,NA,NA,NA,NA,2,8
"1131","14","121","Sx","1","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","14","121","Sx","1","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","14","121","Sx","1","1997","Live",NA,NA,"new ingrowth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","14","121","Sx","1","2009","Live",10.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","14","121","Sx","1","2019","Live",14.5,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","14","122","Sx","2","1992","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1137","14","122","Sx","2","1994","Live",9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1138","14","122","Sx","2","1997","Live",13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1139","14","122","Sx","2","2009","Live",23,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1140","14","122","Sx","2","2019","Live",31.4,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1141","14","123","Sx","2","1992","Live",4.2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1142","14","123","Sx","2","1994","Live",5.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1143","14","123","Sx","2","1997","Live",8,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1144","14","123","Sx","2","2009","Live",14.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,8
"1145","14","123","Sx","2","2019","Live",21,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
